id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
1116175041572540417,1116175041572540417,1554951842000,2019-04-10,22:04:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Meme Text Generation with a Deep Convolutional Network in Keras & Tensorflow   https://buff.ly/2Iprmxh  pic.twitter.com/spBlrR4siH,,['https://buff.ly/2Iprmxh'],['https://pbs.twimg.com/media/D31zSOaW0AET9J2.jpg'],0,10,18,,[],https://twitter.com/TDataScience/status/1116175041572540417,,,0
1116175039777378305,1116175039777378305,1554951841000,2019-04-10,22:04:01,CDT,788898706586275840,tdatascience,Towards Data Science,,How to use Jupyter on a Google Cloud VM by @lak_gcp  https://buff.ly/2P0GUJn  pic.twitter.com/Tl88IjYJVq,['lak_gcp'],['https://buff.ly/2P0GUJn'],"['https://pbs.twimg.com/media/D31zSEJWwAYAlER.jpg', 'https://pbs.twimg.com/media/D31zSHdWkAAib5-.jpg', 'https://pbs.twimg.com/media/D31zSD0XoAAxLFU.jpg', 'https://pbs.twimg.com/media/D31zSFRWwAU6rDR.png']",0,2,6,,[],https://twitter.com/TDataScience/status/1116175039777378305,,,0
1116094759221768192,1116094759221768192,1554932701000,2019-04-10,16:45:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Scalable Log Analytics with Apache Spark — A comprehensive case-study https://buff.ly/2Gg3Ph6 ,,['https://buff.ly/2Gg3Ph6'],[],0,0,7,,[],https://twitter.com/TDataScience/status/1116094759221768192,,,0
1116094756508119043,1116094756508119043,1554932700000,2019-04-10,16:45:00,CDT,788898706586275840,tdatascience,Towards Data Science,,The Power of A/B Testing https://buff.ly/2Kq5ULt ,,['https://buff.ly/2Kq5ULt'],[],0,2,14,,[],https://twitter.com/TDataScience/status/1116094756508119043,,,0
1116000640218619905,1116000640218619905,1554910261000,2019-04-10,10:31:01,CDT,788898706586275840,tdatascience,Towards Data Science,,"Data Privacy, Marketing ROI, and Creepy — A Chart by @wardchristianj https://buff.ly/2YUMH7E ",['wardchristianj'],['https://buff.ly/2YUMH7E'],[],1,1,0,,[],https://twitter.com/TDataScience/status/1116000640218619905,,,0
1116000638394097664,1116000638394097664,1554910261000,2019-04-10,10:31:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Generalizable Deep Reinforcement Learning by @CeceliaShao https://buff.ly/2UPgNKu ,['ceceliashao'],['https://buff.ly/2UPgNKu'],[],0,1,9,,[],https://twitter.com/TDataScience/status/1116000638394097664,,,0
1115967409217789953,1115967409217789953,1554902338000,2019-04-10,08:18:58,CDT,788898706586275840,tdatascience,Towards Data Science,,"Dimensionality Reduction — PCA, ICA and Manifold learning https://buff.ly/2FO2DB7 ",,['https://buff.ly/2FO2DB7'],[],0,7,11,,[],https://twitter.com/TDataScience/status/1115967409217789953,,,0
1115956859717005313,1115956859717005313,1554899823000,2019-04-10,07:37:03,CDT,788898706586275840,tdatascience,Towards Data Science,,The Promise of Hierarchical Reinforcement Learning.  https://buff.ly/2XPXCik  🖊by @yfletberliac @gradientpub #DeepLearning #TDSPick ✨ pic.twitter.com/4s2ox4z6g0,"['yfletberliac', 'gradientpub']",['https://buff.ly/2XPXCik'],"['https://pbs.twimg.com/media/D3ys2QiW4AIjgYq.jpg', 'https://pbs.twimg.com/media/D3ys2Q7WAAA6bBN.jpg', 'https://pbs.twimg.com/media/D3ys2U1XoAAJKKe.jpg', 'https://pbs.twimg.com/media/D3ys2SOXoAYRDkB.jpg']",0,0,7,,"['#deeplearning', '#tdspick']",https://twitter.com/TDataScience/status/1115956859717005313,,,0
1115915831526023168,1115915831526023168,1554890041000,2019-04-10,04:54:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Solving A Data Science Challenge - The Visual Way  https://buff.ly/2uVFOFe  pic.twitter.com/aXIuGXTeAc,,['https://buff.ly/2uVFOFe'],"['https://pbs.twimg.com/media/D3yHiQRWwAAINEv.jpg', 'https://pbs.twimg.com/media/D3yHiP2WwAEy0b-.jpg']",0,4,15,,[],https://twitter.com/TDataScience/status/1115915831526023168,,,0
1115915826631249921,1115915826631249921,1554890040000,2019-04-10,04:54:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Quality Control with Machine Learning https://buff.ly/2UO1ku8 ,,['https://buff.ly/2UO1ku8'],[],0,3,9,,[],https://twitter.com/TDataScience/status/1115915826631249921,,,0
1115784460992163840,1115784460992163840,1554858720000,2019-04-09,20:12:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Interpretability and Random Forests https://buff.ly/2P2mHTh ,,['https://buff.ly/2P2mHTh'],[],0,6,13,,[],https://twitter.com/TDataScience/status/1115784460992163840,,,0
1115713745244782592,1115713745244782592,1554841860000,2019-04-09,15:31:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Symbolic vs Connectionist A.I. https://buff.ly/2OYkIiQ ,,['https://buff.ly/2OYkIiQ'],[],0,0,1,,[],https://twitter.com/TDataScience/status/1115713745244782592,,,0
1115666693517389831,1115666693517389831,1554830642000,2019-04-09,12:24:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Viewing Matrices & Probability as Graphs.  https://buff.ly/2XI4PBb  🖊by @math3ma #probability #graphs #TDSPick 🚀 pic.twitter.com/vyzjyjywil,['math3ma'],['https://buff.ly/2XI4PBb'],"['https://pbs.twimg.com/media/D3uk8cQW4AEdPQf.jpg', 'https://pbs.twimg.com/media/D3uk8c4X4AYtCtZ.jpg', 'https://pbs.twimg.com/media/D3uk8bOWsAAo-9-.jpg', 'https://pbs.twimg.com/media/D3uk8bUXsAAOir6.jpg']",0,16,25,,"['#probability', '#graphs', '#tdspick']",https://twitter.com/TDataScience/status/1115666693517389831,,,0
1115628940310265856,1115628940310265856,1554821641000,2019-04-09,09:54:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Using machine learning to predict Kickstarter success   https://buff.ly/2OYl2OA  pic.twitter.com/7VG2yTiE9w,,['https://buff.ly/2OYl2OA'],['https://pbs.twimg.com/media/D3uCm9cW4AARgRa.jpg'],2,6,10,,[],https://twitter.com/TDataScience/status/1115628940310265856,,,0
1115628938691252224,1115628938691252224,1554821641000,2019-04-09,09:54:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Creating and Deploying a Python Machine Learning Service by @d_haitz https://buff.ly/2uSfyLY ,['d_haitz'],['https://buff.ly/2uSfyLY'],[],0,8,20,,[],https://twitter.com/TDataScience/status/1115628938691252224,,,0
1115603634119536642,1115603634119536642,1554815607000,2019-04-09,08:13:27,CDT,788898706586275840,tdatascience,Towards Data Science,,The Mathematics of Epidemiology by @alc_anthro https://buff.ly/2Gb3ps1 ,['alc_anthro'],['https://buff.ly/2Gb3ps1'],[],0,9,13,,[],https://twitter.com/TDataScience/status/1115603634119536642,,,0
1115598891699720192,1115304167592071169,1554814477000,2019-04-09,07:54:37,CDT,788898706586275840,tdatascience,Towards Data Science,,"Hey Daniel, the best is to send us the final draft, ready to be published. Thanks -- Ludo",['alc_anthro'],[],[],1,0,1,,[],https://twitter.com/TDataScience/status/1115598891699720192,,,0
1115594459343806467,1115594459343806467,1554813420000,2019-04-09,07:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Averages are Meaningless* by @neilkakkar https://buff.ly/2YYpz8s ,['neilkakkar'],['https://buff.ly/2YYpz8s'],[],0,2,4,,[],https://twitter.com/TDataScience/status/1115594459343806467,,,0
1115507387702611968,1115507387702611968,1554792661000,2019-04-09,01:51:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Why computer-written legal briefs are closer than you think https://buff.ly/2YTGGbv ,,['https://buff.ly/2YTGGbv'],[],0,1,2,,[],https://twitter.com/TDataScience/status/1115507387702611968,,,0
1115435166938345473,1115435166938345473,1554775442000,2019-04-08,21:04:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Learning to navigate in cities without a map.  https://deepmind.com/blog/learning-to-navigate-cities-without-a-map/ … 🖊by @MirowskiPiotr @RaiaHadsell Andrew Zisserman @deepmind #reinforcementlearning #cities #TDSPick 🌎🚚 pic.twitter.com/Anyyt2dgyL,"['mirowskipiotr', 'raiahadsell', 'deepmind']",['https://deepmind.com/blog/learning-to-navigate-cities-without-a-map/'],"['https://pbs.twimg.com/media/D3rSX4jXoAIPqkY.png', 'https://pbs.twimg.com/media/D3rSX30XsAE5ZYZ.png', 'https://pbs.twimg.com/media/D3rSX1eX4AANpwM.png']",0,3,11,,"['#reinforcementlearning', '#cities', '#tdspick']",https://twitter.com/TDataScience/status/1115435166938345473,,,0
1115386345378152449,1115386345378152449,1554763802000,2019-04-08,17:50:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Stationarity in time series analysis by @shaypal5  https://buff.ly/2YVmzcN  pic.twitter.com/4piLONB0yO,['shaypal5'],['https://buff.ly/2YVmzcN'],"['https://pbs.twimg.com/media/D3ql-FwXkAEnIpW.jpg', 'https://pbs.twimg.com/media/D3ql-DeW4AE0ZhK.png']",0,3,14,,[],https://twitter.com/TDataScience/status/1115386345378152449,,,0
1115386341867642880,1115386341867642880,1554763801000,2019-04-08,17:50:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Exploring chromatic storytelling in movies with R https://buff.ly/2OWIkEF ,,['https://buff.ly/2OWIkEF'],[],0,0,11,,[],https://twitter.com/TDataScience/status/1115386341867642880,,,0
1115338533433221120,1115338533433221120,1554752403000,2019-04-08,14:40:03,CDT,788898706586275840,tdatascience,Towards Data Science,,Prison Escape - Solving Prisoner’s Dilemma with Machine Learning by @GSurma https://buff.ly/2FZeSd7 ,['gsurma'],['https://buff.ly/2FZeSd7'],[],0,1,11,,[],https://twitter.com/TDataScience/status/1115338533433221120,,,0
1115338523987652609,1115338523987652609,1554752400000,2019-04-08,14:40:00,CDT,788898706586275840,tdatascience,Towards Data Science,,XGBoost Algorithm: Long May She Reign! by @vishalmorde https://buff.ly/2OZB1fu ,['vishalmorde'],['https://buff.ly/2OZB1fu'],[],0,3,10,,[],https://twitter.com/TDataScience/status/1115338523987652609,,,0
1115232070345854976,1115232070345854976,1554727020000,2019-04-08,07:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Earth mover’s distance by @aberasategi https://buff.ly/2uTytWW ,['aberasategi'],['https://buff.ly/2uTytWW'],[],0,1,1,,[],https://twitter.com/TDataScience/status/1115232070345854976,,,0
1115175953917980672,1115175953917980672,1554713641000,2019-04-08,03:54:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Using Regular Expression in Genetics with Python https://buff.ly/2OXGOSu ,,['https://buff.ly/2OXGOSu'],[],1,6,23,,[],https://twitter.com/TDataScience/status/1115175953917980672,,,0
1115175953414664192,1115175953414664192,1554713640000,2019-04-08,03:54:00,CDT,788898706586275840,tdatascience,Towards Data Science,,How to Get Twitter Notifications on Currency Exchange Rate: Web Scraping and Automation https://buff.ly/2IgPGl0 ,,['https://buff.ly/2IgPGl0'],[],0,1,7,,[],https://twitter.com/TDataScience/status/1115175953414664192,,,0
1114973875262119939,1114973875262119939,1554665461000,2019-04-07,14:31:01,CDT,788898706586275840,tdatascience,Towards Data Science,,The A.I. Diet. Forget government-issued food pyramids. Let an algorithm tell you how to eat.  https://www.nytimes.com/2019/03/02/opinion/sunday/diet-artificial-intelligence-diabetes.html … 🖊by @EricTopol @nytimes @NYTimesOpinion #AI #TDSPick 🍽 🥗🌽 pic.twitter.com/r08WYH833p,"['erictopol', 'nytimes', 'nytimesopinion']",['https://www.nytimes.com/2019/03/02/opinion/sunday/diet-artificial-intelligence-diabetes.html'],"['https://pbs.twimg.com/media/D3ku1LFX4Ac_Dr2.jpg', 'https://pbs.twimg.com/media/D3ku1J5WsAALG4I.jpg']",1,1,5,,"['#ai', '#tdspick']",https://twitter.com/TDataScience/status/1114973875262119939,,,0
1114914984100794370,1114914984100794370,1554651420000,2019-04-07,10:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Is your algorithm confident enough? ✨ https://buff.ly/2KhtKc0 ,,['https://buff.ly/2KhtKc0'],[],0,3,5,,[],https://twitter.com/TDataScience/status/1114914984100794370,,,0
1114914982448201728,1114914982448201728,1554651420000,2019-04-07,10:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,VAEsemane — A Variational Autoencoder for musical human-robot interaction https://buff.ly/2YT6c0u ,,['https://buff.ly/2YT6c0u'],[],0,2,3,,[],https://twitter.com/TDataScience/status/1114914982448201728,,,0
1114805261422727168,1114805261422727168,1554625261000,2019-04-07,03:21:01,CDT,788898706586275840,tdatascience,Towards Data Science,,The Complete Beginner’s Guide to Machine Learning: Multiple Linear Regression in 4 Lines of Code! by @annebonnerdata https://buff.ly/2U0PUPm ,['annebonnerdata'],['https://buff.ly/2U0PUPm'],[],0,5,15,,[],https://twitter.com/TDataScience/status/1114805261422727168,,,0
1114787909847191552,1114787909847191552,1554621124000,2019-04-07,01:12:04,CDT,788898706586275840,tdatascience,Towards Data Science,,Neural MMO — A Massively Multiagent Game Environment.  https://buff.ly/2ELAmKW  🖊by Clare Zhu @gdb @ilyasut @jackclarkSF @apilipis @togelius @cinjoncin @OpenAI #reinforcementlearning #TDSPick 🚀 pic.twitter.com/nCtMIGUdah,"['gdb', 'ilyasut', 'jackclarksf', 'apilipis', 'togelius', 'cinjoncin', 'openai']",['https://buff.ly/2ELAmKW'],"['https://pbs.twimg.com/media/D3iFshmWsAAPeQK.jpg', 'https://pbs.twimg.com/media/D3iFsafWkAAsasv.jpg', 'https://pbs.twimg.com/media/D3iFscYX4AE7K9V.jpg', 'https://pbs.twimg.com/media/D3iFsd_WsAEY99X.jpg']",0,1,3,,"['#reinforcementlearning', '#tdspick']",https://twitter.com/TDataScience/status/1114787909847191552,,,0
1114628350369247232,1114628350369247232,1554583082000,2019-04-06,14:38:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Time Series Machine Learning Regression Framework   https://buff.ly/2G4vjGf  pic.twitter.com/8T8G8qxngg,,['https://buff.ly/2G4vjGf'],['https://pbs.twimg.com/media/D3f0k8zWkAEOFUg.jpg'],0,9,25,,[],https://twitter.com/TDataScience/status/1114628350369247232,,,0
1114628344467861505,1114628344467861505,1554583080000,2019-04-06,14:38:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Data Informed Rolling Forecasts by @kevinboller https://buff.ly/2YVyCGX ,['kevinboller'],['https://buff.ly/2YVyCGX'],[],0,3,6,,[],https://twitter.com/TDataScience/status/1114628344467861505,,,0
1114587071719645184,1114587071719645184,1554573240000,2019-04-06,11:54:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Detecting Retina Damage from OCT-Retinal Images 👁 https://buff.ly/2G7kvax ,,['https://buff.ly/2G7kvax'],[],0,1,7,,[],https://twitter.com/TDataScience/status/1114587071719645184,,,0
1114551091981582339,1114551091981582339,1554564662000,2019-04-06,09:31:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Hardcoding Trust: One Year of Sad Privacy Responses From Your Favorite AI by @wardchristianj  https://buff.ly/2Kaccid  pic.twitter.com/0wKwA5aWJI,['wardchristianj'],['https://buff.ly/2Kaccid'],['https://pbs.twimg.com/media/D3euT7FWkAI3U7y.jpg'],0,1,1,,[],https://twitter.com/TDataScience/status/1114551091981582339,,,0
1114551087455977475,1114551087455977475,1554564661000,2019-04-06,09:31:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Reinforcement Learning for Combinatorial Optimization 🚀 https://buff.ly/2IjsNNN ,,['https://buff.ly/2IjsNNN'],[],0,13,31,,[],https://twitter.com/TDataScience/status/1114551087455977475,,,0
1114507297198419968,1114507297198419968,1554554220000,2019-04-06,06:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Architecting a Machine Learning Pipeline by @SemikaSemika https://buff.ly/2K5qhNE ,['semikasemika'],['https://buff.ly/2K5qhNE'],[],0,3,16,,[],https://twitter.com/TDataScience/status/1114507297198419968,,,0
1114296658815270918,1114296658815270918,1554504000000,2019-04-05,16:40:00,CDT,788898706586275840,tdatascience,Towards Data Science,,A guide to Face Detection in Python ✨ https://buff.ly/2uPyTgS ,,['https://buff.ly/2uPyTgS'],[],0,3,20,,[],https://twitter.com/TDataScience/status/1114296658815270918,,,0
1114183918603898880,1114183918603898880,1554477121000,2019-04-05,09:12:01,CDT,788898706586275840,tdatascience,Towards Data Science,,A short tutorial on Fuzzy Time Series  by @petroniocandido https://buff.ly/2YKoJMi ,['petroniocandido'],['https://buff.ly/2YKoJMi'],[],0,3,5,,[],https://twitter.com/TDataScience/status/1114183918603898880,,,0
1114183914292170753,1114183914292170753,1554477120000,2019-04-05,09:12:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Neural Networks: why do they work so well? Part I by @isaiahnields https://buff.ly/2Uyfyzl ,['isaiahnields'],['https://buff.ly/2Uyfyzl'],[],0,4,14,,[],https://twitter.com/TDataScience/status/1114183914292170753,,,0
1114163537172148224,1114163537172148224,1554472262000,2019-04-05,07:51:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Launching TensorFlow Lite for Microcontrollers.  https://buff.ly/2tWw3pQ  🖊by @petewarden @Google #TensorFlow #TDSPick ✨ pic.twitter.com/ch7tQUlh1g,"['petewarden', 'google']",['https://buff.ly/2tWw3pQ'],['https://pbs.twimg.com/media/D3ZN1RmXoAEixzf.jpg'],0,4,15,,"['#tensorflow', '#tdspick']",https://twitter.com/TDataScience/status/1114163537172148224,,,0
1114144909085290497,1114144909085290497,1554467820000,2019-04-05,06:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Python Web Scraping Refactored by @JohnnyData22 https://buff.ly/2UwizjM ,['johnnydata22'],['https://buff.ly/2UwizjM'],[],0,0,9,,[],https://twitter.com/TDataScience/status/1114144909085290497,,,0
1114112192230645760,1114112192230645760,1554460020000,2019-04-05,04:27:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Identifying Duplicate Questions: A Machine Learning Case Study by @siri_surab https://buff.ly/2UATrsg ,['siri_surab'],['https://buff.ly/2UATrsg'],[],0,5,5,,[],https://twitter.com/TDataScience/status/1114112192230645760,,,0
1114012038630707203,1114012038630707203,1554436142000,2019-04-04,21:49:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Using deep learning to “read your thoughts” — with Keras and EEG.  https://buff.ly/2EMmn7V  🖊by @justLV #DeepLearning #keras #TDSPick 🎧 pic.twitter.com/koAHD4SdHz,['justlv'],['https://buff.ly/2EMmn7V'],"['https://pbs.twimg.com/media/D3XEC6WXkAANHTE.jpg', 'https://pbs.twimg.com/media/D3XEC5gXkAAcih9.jpg', 'https://pbs.twimg.com/media/D3XEC5XW0AQ-LyJ.jpg', 'https://pbs.twimg.com/media/D3XEC5iWAAAnn2C.jpg']",0,2,21,,"['#deeplearning', '#keras', '#tdspick']",https://twitter.com/TDataScience/status/1114012038630707203,,,0
1113940311900938241,1113940311900938241,1554419041000,2019-04-04,17:04:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Beyond A/B Testing: Multi-armed Bandit Experiments https://buff.ly/2Uw2UAS ,,['https://buff.ly/2Uw2UAS'],[],0,4,6,,[],https://twitter.com/TDataScience/status/1113940311900938241,,,0
1113895532785807363,1113895532785807363,1554408364000,2019-04-04,14:06:04,CDT,788898706586275840,tdatascience,Towards Data Science,,Our April Edition 🚀  Reinforcement Learning  https://buff.ly/2uJUZkW  pic.twitter.com/UYArX7Eqca,,['https://buff.ly/2uJUZkW'],['https://pbs.twimg.com/media/D3VaFY3WkAAbqLZ.jpg'],0,5,15,,[],https://twitter.com/TDataScience/status/1113895532785807363,,,0
1113864817582977024,1113864817582977024,1554401041000,2019-04-04,12:04:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Convolutional Neural Network: A Step By Step Guide by @Maasum_Bacha  https://buff.ly/2OAHDk3  pic.twitter.com/LZwrscMYoI,,['https://buff.ly/2OAHDk3'],['https://pbs.twimg.com/media/D3U-JfbW0AAc7Zd.png'],0,1,9,,[],https://twitter.com/TDataScience/status/1113864817582977024,,,0
1113864813338353666,1113864813338353666,1554401040000,2019-04-04,12:04:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Graduating in GANs: Going from understanding generative adversarial networks to running your own by @CeceliaShao 🚀 https://buff.ly/2K3ut0t ,['ceceliashao'],['https://buff.ly/2K3ut0t'],[],0,4,17,,[],https://twitter.com/TDataScience/status/1113864813338353666,,,0
1113807018085822464,1113807018085822464,1554387261000,2019-04-04,08:14:21,CDT,788898706586275840,tdatascience,Towards Data Science,,K-Means Clustering: Unsupervised Learning for Recommender Systems by @strikingLoo https://buff.ly/2K20q9k ,['strikingloo'],['https://buff.ly/2K20q9k'],[],0,7,26,,[],https://twitter.com/TDataScience/status/1113807018085822464,,,0
1113796699363799041,1113765913864613889,1554384801000,2019-04-04,07:33:21,CDT,788898706586275840,tdatascience,Towards Data Science,,He republished the post here:  https://towardsdatascience.com/k-means-clustering-unsupervised-learning-for-recommender-systems-397d3790f90f …,"['beaucourtleo', 'strikingloo']",['https://towardsdatascience.com/k-means-clustering-unsupervised-learning-for-recommender-systems-397d3790f90f'],[],1,0,2,,[],https://twitter.com/TDataScience/status/1113796699363799041,,,0
1113791328280895490,1113791328280895490,1554383520000,2019-04-04,07:12:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Visualizing Beta Distribution and Bayesian Updating https://buff.ly/2I57m2N ,,['https://buff.ly/2I57m2N'],[],0,2,11,,[],https://twitter.com/TDataScience/status/1113791328280895490,,,0
1113789648420007937,1113765913864613889,1554383120000,2019-04-04,07:05:20,CDT,788898706586275840,tdatascience,Towards Data Science,,"Thanks, we will check with the author.","['beaucourtleo', 'strikingloo']",[],[],0,0,2,,[],https://twitter.com/TDataScience/status/1113789648420007937,,,0
1113638319345274880,1113638319345274880,1554347040000,2019-04-03,21:04:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Use my upset prediction model to pick underdogs in your NCAA tournament bracket by @bracket_vision https://buff.ly/2TV3HXX ,['bracket_vision'],['https://buff.ly/2TV3HXX'],[],0,0,6,,[],https://twitter.com/TDataScience/status/1113638319345274880,,,0
1113558057102053376,1113558057102053376,1554327904000,2019-04-03,15:45:04,CDT,788898706586275840,tdatascience,Towards Data Science,,Build XGBoost / LightGBM  models on large datasets — what are the possible solutions? 🚀 https://buff.ly/2FTh5aV ,,['https://buff.ly/2FTh5aV'],[],0,7,15,,[],https://twitter.com/TDataScience/status/1113558057102053376,,,0
1113463927126544384,1113463927126544384,1554305462000,2019-04-03,09:31:02,CDT,788898706586275840,tdatascience,Towards Data Science,,Predicting geographic origin of fish samples using Random Forest models https://buff.ly/2I3l6Lv ,,['https://buff.ly/2I3l6Lv'],[],0,7,15,,[],https://twitter.com/TDataScience/status/1113463927126544384,,,0
1113463923775242240,1113463923775242240,1554305461000,2019-04-03,09:31:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Game AIs with Minimax and Monte Carlo Tree Search https://buff.ly/2YLApP1 ,,['https://buff.ly/2YLApP1'],[],0,1,5,,[],https://twitter.com/TDataScience/status/1113463923775242240,,,0
1113420133333118982,1113420133333118982,1554295020000,2019-04-03,06:37:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Conversation about Tech Ethics with the New York Times Chief Data Scientist.  https://buff.ly/2H4QWYT  🖊by @chrishwiggins @math_rachel @fastdotai @Columbia @nytimes #ethics #DataScience #TDSPick 🎯,"['chrishwiggins', 'math_rachel', 'fastdotai', 'columbia', 'nytimes']",['https://buff.ly/2H4QWYT'],[],0,0,3,,"['#ethics', '#datascience', '#tdspick']",https://twitter.com/TDataScience/status/1113420133333118982,,,0
1113379111408369664,1113379111408369664,1554285240000,2019-04-03,03:54:00,CDT,788898706586275840,tdatascience,Towards Data Science,,"The hype cycle of magic quadrants, cool vendors and confused clients by @kesaritweets https://buff.ly/2OHCwyM ",['kesaritweets'],['https://buff.ly/2OHCwyM'],[],0,0,0,,[],https://twitter.com/TDataScience/status/1113379111408369664,,,0
1113247748701208577,1113247748701208577,1554253921000,2019-04-02,19:12:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Friend Recommendation Using Heterogeneous Network Embeddings by @januverma https://buff.ly/2YHC3RB ,['januverma'],['https://buff.ly/2YHC3RB'],[],0,2,3,,[],https://twitter.com/TDataScience/status/1113247748701208577,,,0
1113177032031121408,1113177032031121408,1554237060000,2019-04-02,14:31:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Easy Image Classification with TensorFlow 2.0 🏙🌅 https://buff.ly/2FRegY1 ,,['https://buff.ly/2FRegY1'],[],0,6,26,,[],https://twitter.com/TDataScience/status/1113177032031121408,,,0
1113129975522230278,1113129975522230278,1554225841000,2019-04-02,11:24:01,CDT,788898706586275840,tdatascience,Towards Data Science,,Decision Tree for Better Usage by Kyoosik Kim https://buff.ly/2TRvnN0 ,,['https://buff.ly/2TRvnN0'],[],0,4,9,,[],https://twitter.com/TDataScience/status/1113129975522230278,,,0
1113092223887904773,1113092223887904773,1554216841000,2019-04-02,08:54:01,CDT,788898706586275840,tdatascience,Towards Data Science,,"Accuracy, Recall, Precision, F-Score & Specificity, which to optimize on? https://buff.ly/2TQbd6d ",,['https://buff.ly/2TQbd6d'],[],1,6,24,,[],https://twitter.com/TDataScience/status/1113092223887904773,,,0
1113092221966970880,1113092221966970880,1554216840000,2019-04-02,08:54:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Revolution of Artificial Intelligence by @Maher_AI https://buff.ly/2YHC87R ,['maher_ai'],['https://buff.ly/2YHC87R'],[],0,0,2,,[],https://twitter.com/TDataScience/status/1113092221966970880,,,0
1113057749494042624,1113057749494042624,1554208621000,2019-04-02,06:37:01,CDT,788898706586275840,tdatascience,Towards Data Science,,"AdaBound. An optimizer that trains as fast as Adam and as good as SGD, for developing state-of-the-art deep learning models on a wide variety of popular tasks in the field of CV, NLP.  https://buff.ly/2C0dVjj  🖊by @LiangchenLuo #Adabound #TDSPick ✨ pic.twitter.com/DfTLj9zGK4",['liangchenluo'],['https://buff.ly/2C0dVjj'],"['https://pbs.twimg.com/media/D3JgH8IXkAAITCF.jpg', 'https://pbs.twimg.com/media/D3JgH9WWAAAjE7G.png']",0,5,24,,"['#adabound', '#tdspick']",https://twitter.com/TDataScience/status/1113057749494042624,,,0
1112970671645224960,1112970671645224960,1554187860000,2019-04-02,00:51:00,CDT,788898706586275840,tdatascience,Towards Data Science,,What are you optimizing for? by @GuyMolho https://buff.ly/2TM0iKF ,['guymolho'],['https://buff.ly/2TM0iKF'],[],0,1,2,,[],https://twitter.com/TDataScience/status/1112970671645224960,,,0
1112898446405615616,1112898446405615616,1554170640000,2019-04-01,20:04:00,CDT,788898706586275840,tdatascience,Towards Data Science,,Perception-driven data visualization by @quaesita https://buff.ly/2I4RRIe ,['quaesita'],['https://buff.ly/2I4RRIe'],[],0,0,2,,[],https://twitter.com/TDataScience/status/1112898446405615616,,,0
1112898444429942784,1112898444429942784,1554170640000,2019-04-01,20:04:00,CDT,788898706586275840,tdatascience,Towards Data Science,,We are All Baby Shark (in Data Tracking) by @wardchristianj https://buff.ly/2TOGHth ,['wardchristianj'],['https://buff.ly/2TOGHth'],[],0,1,7,,[],https://twitter.com/TDataScience/status/1112898444429942784,,,0
